signal,benchmark_type,sample_name,specification,coefficient,is_focus_regressor,n_obs,r_squared,coefficient_value,t_stat,p_value
FEPS,fixed_x_obs,full,baseline_missing_only,const,False,1440099,0.0011975439426437084,0.024416019469146115,9.890163296085039,4.592781203927175e-23
FEPS,fixed_x_obs,full,baseline_missing_only,idiovol,False,1440099,0.0011975439426437084,-0.03845157244721684,-4.195033444843572,2.728313276566522e-05
FEPS,fixed_x_obs,full,baseline_missing_only,ill,False,1440099,0.0011975439426437084,153.70044215018817,6.216602848306042,5.080334390178292e-10
FEPS,fixed_x_obs,full,baseline_missing_only,maxret,False,1440099,0.0011975439426437084,-0.07447207844500503,-6.836787027642131,8.098900243286489e-12
FEPS,fixed_x_obs,full,baseline_missing_only,missing_indicator,True,1440099,0.0011975439426437084,-0.001335906257362071,-2.598614407222822,0.009360084846476479
FEPS,fixed_x_obs,full,baseline_missing_only,mom1m,False,1440099,0.0011975439426437084,0.0013376252523380858,0.6539295683121995,0.5131571831399462
FEPS,fixed_x_obs,full,baseline_missing_only,mve,False,1440099,0.0011975439426437084,-0.001115717615810906,-7.759530641158132,8.524426944984165e-15
FEPS,fixed_x_obs,full,baseline_missing_only,retvol,False,1440099,0.0011975439426437084,0.23701758342256615,6.078461301616884,1.2134125742295696e-09
FEPS,fixed_x_obs,full,baseline_missing_only,std_dolvol,False,1440099,0.0011975439426437084,-0.0022648825108435595,-3.1547491487483987,0.0016063615623562117
FEPS,fixed_x_obs,full,baseline_missing_only,std_turn,False,1440099,0.0011975439426437084,1.4323172744532329e-05,0.4681405805632899,0.6396840608843731
FEPS,fixed_x_obs,full,baseline_missing_only,turn,False,1440099,0.0011975439426437084,-0.0009282862123838113,-5.159196682385372,2.4801166549697155e-07
FEPS,fixed_x_obs,full,mar_signal_only,age,False,1440099,0.0011913234094022007,5.546691546678021e-05,3.638412964459672,0.00027432330305294747
FEPS,fixed_x_obs,full,mar_signal_only,baspread,False,1440099,0.0011913234094022007,0.07326064733464069,3.501661295717916,0.0004623670048554425
FEPS,fixed_x_obs,full,mar_signal_only,beta,False,1440099,0.0011913234094022007,-0.00146377966048717,-4.1218231441855675,3.758857329807339e-05
FEPS,fixed_x_obs,full,mar_signal_only,bm,False,1440099,0.0011913234094022007,0.0037590125768624948,8.815036370222659,1.1964621467510256e-18
FEPS,fixed_x_obs,full,mar_signal_only,const,False,1440099,0.0011913234094022007,0.02337860681078132,9.530871267606308,1.559686650018539e-21
FEPS,fixed_x_obs,full,mar_signal_only,idiovol,False,1440099,0.0011913234094022007,-0.04086869308561894,-4.463897765021302,8.04819772162465e-06
FEPS,fixed_x_obs,full,mar_signal_only,ill,False,1440099,0.0011913234094022007,152.28976655326312,6.164288491683393,7.080076107479596e-10
FEPS,fixed_x_obs,full,mar_signal_only,maxret,False,1440099,0.0011913234094022007,-0.07450645470389902,-6.8402615505995685,7.904872190913986e-12
FEPS,fixed_x_obs,full,mar_signal_only,mom1m,False,1440099,0.0011913234094022007,0.001289899150252002,0.6304435824169518,0.5284044039159902
FEPS,fixed_x_obs,full,mar_signal_only,mve,False,1440099,0.0011913234094022007,-0.0010360253137114842,-7.291037280850612,3.075776332883771e-13
FEPS,fixed_x_obs,full,mar_signal_only,retvol,False,1440099,0.0011913234094022007,0.23741878485681936,6.089249400519616,1.1344128214581506e-09
FEPS,fixed_x_obs,full,mar_signal_only,std_dolvol,False,1440099,0.0011913234094022007,-0.002506302587745382,-3.526646108647239,0.0004208588823731493
FEPS,fixed_x_obs,full,mar_signal_only,std_turn,False,1440099,0.0011913234094022007,1.5197260307335434e-05,0.49728376856514045,0.6189889562549962
FEPS,fixed_x_obs,full,mar_signal_only,turn,False,1440099,0.0011913234094022007,-0.0009231270126905302,-5.129551431039719,2.904334153650954e-07
FEPS,fixed_x_obs,full,mar_signal_only,x_mar_filled,True,1440099,0.0011913234094022007,2.2593271378150352e-07,0.6492407397377775,0.5161827827622958
FEPS,fixed_x_obs,full,missing_plus_mar_signal,age,False,1440099,0.0011975724329233994,6.110199019799772e-05,3.998392112175397,6.377423839971569e-05
FEPS,fixed_x_obs,full,missing_plus_mar_signal,baspread,False,1440099,0.0011975724329233994,0.07322163180381638,3.499936321717756,0.0004653693123271396
FEPS,fixed_x_obs,full,missing_plus_mar_signal,beta,False,1440099,0.0011975724329233994,-0.0015716952785264386,-4.387780691987985,1.1451315632034743e-05
FEPS,fixed_x_obs,full,missing_plus_mar_signal,bm,False,1440099,0.0011975724329233994,0.0037646352595271768,8.826707848084126,1.0780191349030434e-18
FEPS,fixed_x_obs,full,missing_plus_mar_signal,const,False,1440099,0.0011975724329233994,0.024432157858186823,9.887884840729734,4.6985003431767285e-23
FEPS,fixed_x_obs,full,missing_plus_mar_signal,idiovol,False,1440099,0.0011975724329233994,-0.03846073459190781,-4.195892742303976,2.7179885752706785e-05
FEPS,fixed_x_obs,full,missing_plus_mar_signal,ill,False,1440099,0.0011975724329233994,153.70080994687873,6.216617342940467,5.079865336329307e-10
FEPS,fixed_x_obs,full,missing_plus_mar_signal,maxret,False,1440099,0.0011975724329233994,-0.07447388194160103,-6.836946626991837,8.089886349544452e-12
FEPS,fixed_x_obs,full,missing_plus_mar_signal,missing_indicator,True,1440099,0.0011975724329233994,-0.0013362808925225706,-2.599269275428544,0.009342245733486281
FEPS,fixed_x_obs,full,missing_plus_mar_signal,mom1m,False,1440099,0.0011975724329233994,0.001338973440800971,0.6545814854344785,0.5127372477227881
FEPS,fixed_x_obs,full,missing_plus_mar_signal,mve,False,1440099,0.0011975724329233994,-0.0011167701806717597,-7.758381229009635,8.602024842763319e-15
FEPS,fixed_x_obs,full,missing_plus_mar_signal,retvol,False,1440099,0.0011975724329233994,0.23702749868951656,6.078695053052334,1.2116453302360446e-09
FEPS,fixed_x_obs,full,missing_plus_mar_signal,std_dolvol,False,1440099,0.0011975724329233994,-0.0022670685700617527,-3.1572938672755697,0.0015924077813693905
FEPS,fixed_x_obs,full,missing_plus_mar_signal,std_turn,False,1440099,0.0011975724329233994,1.43226262517267e-05,0.4681226067907903,0.6396969135170099
FEPS,fixed_x_obs,full,missing_plus_mar_signal,turn,False,1440099,0.0011975724329233994,-0.0009281053674039873,-5.157819878611308,2.498417865158427e-07
FEPS,fixed_x_obs,full,missing_plus_mar_signal,x_mar_filled,True,1440099,0.0011975724329233994,2.407363312464863e-07,0.6916113684607368,0.4891814204005135
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,age,False,1437197,0.0011942747643837182,6.141169022924871e-05,4.0188722516849715,5.847736411143565e-05
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,baspread,False,1437197,0.0011942747643837182,0.07701395680415374,3.678658479589425,0.00023446398127554096
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,beta,False,1437197,0.0011942747643837182,-0.0015943582660216838,-4.45204322785574,8.505703684502807e-06
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,bm,False,1437197,0.0011942747643837182,0.0037635879037019437,8.823247766268317,1.1118696514217393e-18
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,const,False,1437197,0.0011942747643837182,0.024538633655131006,9.949565459404234,2.5328675801484686e-23
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,idiovol,False,1437197,0.0011942747643837182,-0.03880338850180514,-4.236165339941808,2.2736938123294058e-05
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,ill,False,1437197,0.0011942747643837182,151.27880197143514,6.085008150723734,1.1648538441604758e-09
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,maxret,False,1437197,0.0011942747643837182,-0.07240194875463223,-6.657709026476607,2.781286995591471e-11
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,True,1437197,0.0011942747643837182,-0.0012646466655062908,-2.4584327058388364,0.013954492627358912
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,mom1m,False,1437197,0.0011942747643837182,0.001307746125127427,0.6393871850368082,0.5225710835375321
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,mve,False,1437197,0.0011942747643837182,-0.001122188513351437,-7.8119923720205495,5.6290968427918975e-15
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,retvol,False,1437197,0.0011942747643837182,0.22925336127293133,5.907066434125109,3.4825334026339017e-09
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_dolvol,False,1437197,0.0011942747643837182,-0.002344846620860909,-3.2641171852340207,0.0010980573895185896
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_turn,False,1437197,0.0011942747643837182,1.4454537772526415e-05,0.4718174989928471,0.6370570593949993
FEPS,fixed_x_obs,within_signal_coverage,baseline_missing_only,turn,False,1437197,0.0011942747643837182,-0.0009295622495442888,-5.158846573705069,2.484758169369597e-07
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,age,False,1437197,0.001188704531184026,5.596351076588714e-05,3.6706531403078175,0.00024193146715801797
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,baspread,False,1437197,0.001188704531184026,0.07703376950306526,3.679429095976233,0.00023375666823760425
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,beta,False,1437197,0.001188704531184026,-0.0014921358185206262,-4.202051580881239,2.6450684252074915e-05
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,bm,False,1437197,0.001188704531184026,0.003756597741625685,8.807734523657777,1.2770043328402905e-18
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,const,False,1437197,0.001188704531184026,0.02356309728895161,9.611266130855359,7.166228901422755e-22
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,idiovol,False,1437197,0.001188704531184026,-0.04108974546912539,-4.4906011995518655,7.102242035394764e-06
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,ill,False,1437197,0.001188704531184026,149.9234979774029,6.035057283557988,1.5890630738518975e-09
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,maxret,False,1437197,0.001188704531184026,-0.07243333282374313,-6.6608781399561465,2.721962684791703e-11
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,mom1m,False,1437197,0.001188704531184026,0.0012622259546031175,0.6169700458837236,0.5372544833594949
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,mve,False,1437197,0.001188704531184026,-0.001047134203489931,-7.372653667668802,1.6726461623188218e-13
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,retvol,False,1437197,0.001188704531184026,0.22965317029634907,5.91781526740349,3.2624609640732603e-09
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,std_dolvol,False,1437197,0.001188704531184026,-0.002572218266393692,-3.6172208009658178,0.00029778326633129364
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,std_turn,False,1437197,0.001188704531184026,1.5274259159076265e-05,0.4991461035112294,0.6176764604421541
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,turn,False,1437197,0.001188704531184026,-0.0009246738583550195,-5.130799348024895,2.885143335814798e-07
FEPS,fixed_x_obs,within_signal_coverage,mar_signal_only,x_mar_filled,True,1437197,0.001188704531184026,2.286592860454144e-07,0.6570581001466691,0.511143558979408
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,age,False,1437197,0.0011943038048957133,6.134989979872431e-05,4.014355616387637,5.9608418579681796e-05
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,baspread,False,1437197,0.0011943038048957133,0.07699909429998586,3.6779139019525444,0.00023514930183061796
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,beta,False,1437197,0.0011943038048957133,-0.0015939890709682609,-4.451000458162167,8.547115947247307e-06
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,bm,False,1437197,0.0011943038048957133,0.0037628906458060675,8.820683704399672,1.1376294303054732e-18
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,const,False,1437197,0.0011943038048957133,0.024554913242205646,9.947272899474452,2.5918850926928691e-23
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,idiovol,False,1437197,0.0011943038048957133,-0.03881264424897934,-4.237033662996482,2.2649218939476703e-05
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,ill,False,1437197,0.0011943038048957133,151.2791924374766,6.085023407000639,1.1647429299538932e-09
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,maxret,False,1437197,0.0011943038048957133,-0.07240378516391811,-6.657872047959667,2.778204671120877e-11
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,missing_indicator,True,1437197,0.0011943038048957133,-0.001265019485369284,-2.459088991119548,0.013929008600544955
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mom1m,False,1437197,0.0011943038048957133,0.0013091071819757894,0.6400456458647584,0.5221429243229008
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mve,False,1437197,0.0011943038048957133,-0.001123249982628981,-7.810833933011487,5.681082824287579e-15
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,retvol,False,1437197,0.0011943038048957133,0.22926347818989612,5.907306699497945,3.477459873018855e-09
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_dolvol,False,1437197,0.0011943038048957133,-0.0023470542837590183,-3.266672180524563,0.0010881961120833277
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_turn,False,1437197,0.0011943038048957133,1.4453986025313326e-05,0.4717993759591972,0.6370699963863333
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,turn,False,1437197,0.0011943038048957133,-0.0009293800887590863,-5.157464516920043,2.5031626626524396e-07
FEPS,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,1437197,0.0011943038048957133,2.424353511952513e-07,0.6964752490603807,0.48613125238600596
FEPS,fixed_x_obs,outside_signal_coverage,baseline_missing_only,age,False,2902,0.012150452094697672,-0.0014871553080805777,-1.5809222204637972,0.11389582295940312
FEPS,fixed_x_obs,outside_signal_coverage,baseline_missing_only,baspread,False,2902,0.012150452094697672,-0.6128161468958967,-1.620930483608277,0.10503254832429029
